  PID  PPID  %CPU    RSS COMM
 8297     1   0.0   6160 /System/Library/PrivateFrameworks/CloudSubscriptionFeatures.framework/FeatureAccessAgent
 8623     1   0.0   6592 /usr/libexec/ospredictiond
 8624     1   0.0   6544 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed
 8626     1   0.0  11664 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
 8628     1   0.0  12688 /usr/libexec/linkd
 8631     1   0.0  14160 /System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
 8717     1   0.0   4368 /usr/libexec/assessmentagent
 8737     1   0.0   4480 /usr/libexec/feedbackd
 8739     1   0.0   9936 /usr/libexec/replayd
 8742     1   0.0   5248 /System/Library/PrivateFrameworks/IntelligenceFlowRuntime.framework/Versions/A/intelligenceflowd
 8747     1   0.0   5920 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsagent
 8931     1   0.0  10896 /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter
 9000     1   0.0   4768 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
 9008     1   0.0  22016 /System/Library/PrivateFrameworks/VoiceShortcuts.framework/Versions/A/Support/siriactionsd
 9010     1   0.0  15248 /System/Library/PrivateFrameworks/iCloudDriveCore.framework/Versions/A/Support/bird
 9011     1   0.0  10400 /System/Library/PrivateFrameworks/iCloudDriveService.framework/XPCServices/ContainerMetadataExtractor.xpc/Contents/MacOS/ContainerMetadataExtractor
 9012     1   0.0  15040 /usr/libexec/spotlightknowledged.updater
 9013     1   0.0   7568 /System/Library/PrivateFrameworks/MobileTimer.framework/Executables/mobiletimerd
 9108     1   0.0  14992 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
 9109     1   0.0   2336 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper
 9110     1   0.0   8512 /usr/libexec/triald_system
 9111     1   0.0   4912 /usr/libexec/AssetCache/AssetCache
 9112     1   0.0   3824 /System/Library/CoreServices/TimeMachine/backupd-helper
 9113     1   0.0  10400 /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
 9114     1   0.0   6704 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
 9115     1   0.0   3392 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
 9116     1   0.0   3408 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
 9117     1   0.0   2592 /System/Library/PrivateFrameworks/GeoServices.framework/geodMachServiceBridge
 9118     1   0.0   2832 /System/Library/PrivateFrameworks/AssetCacheServicesExtensions.framework/XPCServices/AssetCacheTetheratorService.xpc/Contents/MacOS/AssetCacheTetheratorService
 9121     1   0.0   4912 /System/Library/CoreServices/osanalyticshelper
 9122     1   0.0   5056 /usr/libexec/storagekitd
 9126     1   0.0   8480 /usr/libexec/fskitd
 9127     1   0.0   3488 /usr/libexec/containermanagerd_system
 9135     1   0.0  11088 /usr/libexec/coreduetd
 9136     1   0.0  11328 /System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd
 9137     1   0.0  11200 /System/Library/PrivateFrameworks/PhotoLibraryServices.framework/Versions/A/Support/photolibraryd
 9169     1   0.0  11024 /opt/homebrew/Cellar/node/26.8.2/bin/node
 9193     1   0.0    416 tmux
 9200     1   0.0   7328 /System/Library/CoreServices/ScopedBookmarkAgent
 9203     1   0.0  21040 /System/Library/PrivateFrameworks/HearingCore.framework/heard
 9209     1   0.0   2048 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
 9211     1   0.0   4288 /System/Library/Frameworks/ManagedSettings.framework/Versions/A/ManagedSettingsAgent
 9212     1   0.0   9280 /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd
 9371     1   0.0   8080 cloudphotod
 9376     1   0.0   5952 /System/Library/PrivateFrameworks/AXAssetLoader.framework/Support/axassetsd
 9427     1   0.0  14688 /usr/libexec/remindd
 9430     1   0.0   4352 /usr/libexec/amfid
 9441     1   0.0   5968 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
 9442     1   0.0  12384 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectBridgeService.xpc/Contents/MacOS/XProtectBridgeService
 9443     1   0.0   3280 /usr/libexec/sandboxd
 9450     1   0.0  10624 /usr/libexec/findmylocateagent
 9452     1   0.0   6480 /usr/libexec/mobileactivationd
 9453     1   0.0   2400 /usr/libexec/smd
 9567     1   0.0  17408 /System/Library/PrivateFrameworks/WorkflowKit.framework/XPCServices/ShortcutsViewService.xpc/Contents/MacOS/ShortcutsViewService
 9568     1   0.0   9552 /System/Library/PrivateFrameworks/SessionCore.framework/Support/liveactivitiesd
 9569     1   0.0  14256 /System/Library/PrivateFrameworks/ReplicatorCore.framework/Support/replicatord
 9570     1   0.0   2320 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice
