  PID  PPID  %CPU    RSS COMM
10943 10929   0.0  12128 next-server (v16.0.10)
10944 10936   0.0  14384 next-server (v16.2.9)
10950 10944   0.0   4368 node
10951 10944   0.0   4368 node
10952 10411   0.0   4736 /Users/adriangonzalez/.rbenv/versions/3.2.2/lib/ruby/gems/3.2.0/gems/rb-fsevent-0.11.2/bin/fsevent_watch
10953 10411   0.0   4736 /Users/adriangonzalez/.rbenv/versions/3.2.2/lib/ruby/gems/3.2.0/gems/rb-fsevent-0.11.2/bin/fsevent_watch
10956 10411   0.0   4880 /Users/adriangonzalez/.rbenv/versions/3.2.2/lib/ruby/gems/3.2.0/gems/rb-fsevent-0.11.2/bin/fsevent_watch
11053 10411   0.0   5344 /Users/adriangonzalez/.rbenv/versions/3.2.2/lib/ruby/gems/3.2.0/gems/rb-fsevent-0.11.2/bin/fsevent_watch
11306     1   0.0   1472 /usr/sbin/distnoted
11650     1   0.0  39472 /Applications/Raycast.app/Contents/MacOS/Raycast
11731     1   0.0   3120 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
11732     1   0.0   3040 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
11733     1   0.0    176 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
11742 11650   0.0   7472 /usr/local/bin/ollama
11773     1   0.0   2128 /System/Library/PrivateFrameworks/DiskImages.framework/Resources/hdiejectd
12091 12083   0.0  19376 puma 8.0.2 (tcp://127.0.0.1:4359) [gwback]
12541 61256   0.0  24096 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
12552 61256   0.0  41952 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
12660 61256   0.0  19680 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
12661 61256   0.0  19664 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
12667 61256   0.0  77920 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
14651     1   0.0    320 /bin/bash
14652 14651   0.0  11184 puma 8.0.2 (tcp://127.0.0.1:3100) [gwback]
