  PID  PPID  %CPU    RSS COMM
11742 11650   0.0   8128 /usr/local/bin/ollama
11773     1   0.0   2128 /System/Library/PrivateFrameworks/DiskImages.framework/Resources/hdiejectd
12091 12083   0.0  19008 puma 8.0.2 (tcp://127.0.0.1:4359) [gwback]
12541 61256   0.0  28208 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
12552 61256   0.0  40368 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
12660 61256   0.0  20240 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
12661 61256   0.0  20224 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
12667 61256   0.0  70256 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
14651     1   0.0    320 /bin/bash
14652 14651   0.0  11392 puma 8.0.2 (tcp://127.0.0.1:3100) [gwback]
